date,latitude,longitude,description,type
27 January 2024,33.14,35.5147,"On 27 January 2024, Israeli warplanes carried out airstrikes on Blida town (Al Nabatieh, Marjayoun) due to continuous escalation with Hezbollah. No casualties were reported.",
27 January 2024,33.0971,35.3367,"On 27 January 2024, Israeli warplanes carried out airstrikes on Aita ech Chaab town (Al Nabatieh, Bint Jbeil) due to continuous escalation with Hezbollah. No casualties were reported.",
27 January 2024,33.1148,35.2908,"On 27 January 2024, Israeli warplanes carried out airstrikes on Jabal Blat (South, Tyr) due to continuous escalation with Hezbollah. No casualties were reported.",
27 January 2024,33.1086,35.2754,"On 27 January 2024, Israeli warplanes carried out airstrikes in the vicinity of Marwahin town (South, Tyr) due to continuous escalation with Hezbollah. No casualties were reported.",
27 January 2024,33.1181,35.1397,"On 27 January 2024, Israeli warplanes carried out airstrikes in the vicinity of Ras al Naqoura town (South, Tyr) due to continuous escalation with Hezbollah. No casualties were reported.",
27 January 2024,33.1086,35.2754,"On 27 January 2024, Israeli warplanes carried out airstrikes on Marwahin town (South, Tyr) due to continuous escalation with Hezbollah. No casualties were reported.",
26 January 2024,33.1038,35.4444,"On 26 January 2024, Israeli warplanes carried out airstrikes in the vicinity of Maroun er Ras town (Al Nabatieh, Bint Jbeil) due to continuous escalation with Hezbollah. No casualties were reported.",
26 January 2024,33.1328,35.3356,"On 26 January 2024, Israeli jets carried out airstrikes on a civilian house in Beit Lif (Al Nabatieh, Bint Jbeil). Four people were killed and one other was injured.",
26 January 2024,33.1957,35.3674,"On 26 January 2024, Israeli jets carried out airstrikes on an unoccupied civilian house in Deir Aames (South, Tyr). No casualties were reported.",
25 January 2024,33.1786,35.2061,"On 25 January 2024, Israeli drones fired missiles on El Mansouri town (South, Tyr) due to continuous escalation with Hezbollah. No casualties were reported.",
25 January 2024,33.3278,35.6128,"On 25 January 2024, an Israeli drone carried out an airstrike on a house in Khiyam town (South, Tyr) due to continuous escalation with Hezbollah. There were no casualties.",
25 January 2024,33.14,35.5147,"On 25 January 2024, Israeli warplanes carried out an airstrike on Blida town (Al Nabatieh, Marjayoun). No casualties were reported.",
25 January 2024,33.0971,35.3367,"On 25 January 2024, Israeli warplanes and drones conducted airstrikes on Aita ech Chaab town (Al Nabatieh, Bint Jbeil) and artillery shells were also fired on the town due to continuous escalation with Hezbollah. No casualties were reported.",
25 January 2024,33.1285,35.2192,"On 25 January 2024, Israeli warplanes carried out an airstrike on a house in Tayr Harfa town (South, Tyr) and fired artillery shells on the town. There were no fatalities or injuries.",
25 January 2024,33.2772,35.5517,"On 25 January 2024, Israeli warplanes carried out an airstrike on a house in Kfar Kila (Al Nabatieh, Marjayoun). A shopping mall along with some shops were heavily damaged due to the strike. No casualties were reported.",
25 January 2024,33.254,35.2612,"On 25 January 2024, at least two people were injured after an Israeli airstrike targeted a house in Bazouriye town (South, Tyr).",
25 January 2024,33.5417,35.5844,"On 25 January 2024, Israeli warplanes carried out airstrikes on Jabour heights in Jezzine district (South, Tyr) due to continuous escalation with Hezbollah. No casualties were reported.",
24 January 2024,33.0803,35.4225,"On 24 January 2024, Israeli warplanes carried out a series of airstrikes in the vicinity of Yaroun village (Al Nabatieh, Bint Jbeil) due to continuous escalation with Hezbollah. No casualties were reported.",
24 January 2024,33.2772,35.5517,"On 24 January 2024, Israeli warplanes carried out airstrikes and artillery with white phosphorus on Kfar Kila town (Al Nabatieh, Marjayoun) due to continuous escalation with Hezbollah. There were no casualties. International organizations have accused Israel of using white phosphorous bombs during the current war between Hezbollah and Israel.",
23 January 2024,33.2756,35.6228,"On 23 January 2024, an Israeli drone fired missiles on a shipping container in agricultural land in Al Wazzani (Al Nabatieh, Hasbeiya) due to continuous escalation with Hezbollah. No casualties were reported.",
23 January 2024,33.4639,35.4418,"On 23 January 2024, Israeli warplanes carried out airstrikes on the area between Houmine and Roumine (Al Nabatieh, Al Nabatieh) due to continuous escalation with Hezbollah. No casualties were reported.",
23 January 2024,33.0977,35.1498,"On 23 January 2024, Israeli warplanes fired flare shells on towns close to the blue line along the border area (Coded to Labbouneh). This is due to continuous escalation with Hezbollah. No casualties were reported.",
23 January 2024,33.2003,35.4327,"On 23 January 2024, Israeli warplanes carried out airstrikes on a house in Jumayjmeh near Safad el Battikh (Al Nabatieh, Bint Jbeil) due to continuous escalation with Hezbollah. No casualties were reported.",
22 January 2024,33.1038,35.4444,"On 22 January 2024, Israeli warplanes carried out an airstrike on a building believed to be housing Hezbollah fighters in Maroun er Ras town (Al Nabatieh, Bint Jbeil). No casualties were reported.",
22 January 2024,33.1153,35.4714,"On 22 January 2024, Israeli warplanes carried out multiple airstrikes on Aitaroun town (Al Nabatieh, Bint Jbeil) due to continuous escalation with Hezbollah. No casualties were reported.",
22 January 2024,33.3278,35.6128,"On 22 January 2024, an Israeli drone fired a missile on Khiyam town (Al Nabatieh, Marjayoun). This comes amid continuous escalation with Hezbollah. No casualties were reported.",
22 January 2024,33.1086,35.2754,"On 22 January 2024, Israeli warplanes carried out multiple airstrikes on Marwahin village (South, Tyr) amid continuous escalation with Hezbollah. No casualties were reported.",
22 January 2024,33.1285,35.2192,"On 22 January 2024, Israeli warplanes carried out an airstrike on a house in Tayr Harfa (South, Tyr). This comes amid continuous escalation with Hezbollah. No casualties were reported.",
22 January 2024,33.1265,35.256,"On 22 January 2024, Israeli warplanes carried out an airstrike on a house in Chihhine village (South, Tyr) while artillery also targeted the village due to continuous escalation with Hezbollah. The airstrike resulted in heavy material damage. No casualties were reported.",
22 January 2024,33.2755,35.5179,"On 22 January 2024, Israeli warplanes carried out multiple airstrikes in the vicinity of Taybeh village (Al Nabatieh, Marjayoun) amid continuous escalation with Hezbollah. No casualties were reported.",
22 January 2024,33.2756,35.6228,"On 22 January 2024, an Israeli drone fired a missile on a residential room inside an agricultural project in the vicinity of Al Wazzani town (Al Nabatieh, Hasbeiya). There were no casualties.",
22 January 2024,33.2482,35.5194,"On 22 January 2024, Israeli warplanes carried out an airstrike in the vicinity of Rab el Thalathine town (Al Nabatieh, Marjayoun) due to continuous escalation with Hezbollah. No casualties were reported.",
22 January 2024,33.2222,35.4647,"On 22 January 2024, Israeli warplanes carried out an airstrike on Majdel Selm (Al Nabatieh, Marjayoun). This comes amid continuous escalation with Hezbollah. One fatality and four injuries were reported.",
21 January 2024,33.1194,35.4333,"On 21 January 2024, a civilian was killed in an airstrike by the Israeli air force in Bent Jbeil (Al Nabatieh, Bint Jbeil).",
21 January 2024,33.2324,35.4851,"On 21 January 2024, Israeli fighter jets struck the town of Talouseh (Marjayoun). There were no casualties.",
21 January 2024,33.0783,35.3661,"On 21 January 2024, the Israeli military jets and artillery fired shells in the vicinity of Rmaysh town (Al Nabatieh, Bint Jbeil) amid continuous escalation with Hezbollah along the border area. No casualties were reported.",
21 January 2024,33.1685,35.3412,"On 21 January 2024, Israeli drones struck a vehicle near the LAF checkpoint in Kafra town (Bint Jbeil), killing a Hezbollah fighter and a civilian, while injuring others.",
21 January 2024,33.2431,35.489,"On 21 January 2024, Israeli fighter jets struck the vicinity of Bani Haiyan (Marjayoun). There were no casualties.",
21 January 2024,33.2333,35.513,"On 21 January 2024, Israeli fighter jets struck the town of Markaba (Marjayoun) four times. There were no casualties.",
21 January 2024,33.2772,35.5517,"On 21 January 2024, Israeli fighter jets struck the town of Kfar Kila (Marjayoun). There were no casualties.",
20 January 2024,33.2092,35.515,"On 20 January 2024, Israeli fighter jets struck a house in Houla (Marjayoun). There were no casualties.",
20 January 2024,33.2544,35.5424,"On 20 January 2024, Israeli fighter jets struck the town of Aadayseh Marjayoun (Marjayoun). There were no casualties.",
20 January 2024,33.2554,35.2731,"On 20 January 2024, an Israeli drone struck a vehicle in Bazouriyeh (Tyr), killing a Hezbollah fighter and a civilian.",
19 January 2024,33.1153,35.4714,"On 19 January 2024, Israeli fighter jets struck the town of Aitaroun (Bint Jbeil). There were no casualties.",
19 January 2024,33.1108,35.3103,"On 19 January 2024, Israeli fighter jets struck the vicinity of Ramieh (Bint Jbeil) multiple times. There were no casualties.",
19 January 2024,33.1487,35.433,"On 19 January 2024, Israeli drones struck the areas between At Tiri, Beit Yahoun and Kounine (Bint Jbeil) six times. There were no casualties.",
19 January 2024,33.0971,35.3367,"On 19 January 2024, Israeli fighter jets struck the town of Aita ech Chaab (Bint Jbeil). There were no casualties.",
18 January 2024,33.1153,35.4714,"On 18 January 2024, Israeli fighter jets struck the 'Samkhiya' site in Aitaroun (Bint Jbeil). There were no casualties.",
18 January 2024,33.2544,35.5424,"On 18 January 2024, Israeli fighter jets struck the town of Aadayseh Marjayoun (Marjayoun). There were no casualties.",
18 January 2024,33.2482,35.5194,"On 18 January 2024, Israeli fighter jets struck the town of Rab el Thalathine (Marjayoun). There were no casualties.",
18 January 2024,33.2755,35.5179,"On 18 January 2024, Israeli fighter jets struck the 'Aawayda hill' in the vicinity of Taybeh (Marjayoun). There were no casualties.",
18 January 2024,33.3983,35.6438,"On 18 January 2024, an Israeli drone struck a house in Kaoukaba (Hasbeiya). There were no casualties.",
17 January 2024,33.1038,35.4444,"On 17 January 2024, Israeli fighter jets struck the 'Iran Gardens' in Maroun er Ras (Bint Jbeil). There were no casualties. Earlier, Israeli fighter jets struck a house in the town. There were no casualties.",
17 January 2024,33.2092,35.515,"On 17 January 2024, Israeli fighter jets struck the vicinity of Houla (Marjayoun) multiple times. There were no casualties. Earlier, Israeli artillery targeted the vicinity of the town and 'Wadi Slouki'. There were no casualties.",
17 January 2024,33.2092,35.515,"On 17 January 2024, Israeli fighter jets struck the town of Houla (Marjayoun), hitting houses. There were no casualties.",
17 January 2024,33.0803,35.4225,"On 17 January 2024, an Israeli drone struck the town of Yaroun (Bint Jbeil). There were no casualties.",
17 January 2024,33.12,35.367,"On 17 January 2024, Israeli fighter jets struck the area between Debl (Bint Jbeil) and Aita ech Chaab. There were no casualties.",
17 January 2024,33.1064,35.2324,"On 17 January 2024, Israeli fighter jets struck the vicinity of Yarine (Tyr). There were no casualties. Israeli artillery also targeted the vicinity of Yarine (Tyr). There were no casualties.",
17 January 2024,33.1108,35.3103,"On 17 January 2024, Israeli fighter jets struck the areas between Ramieh (Bint Jbeil) and Marwahin. There were no casualties.",
17 January 2024,33.1053,35.2248,"On 17 January 2024, Israeli fighter jets struck the vicinity of Ed Dhayra (Tyr). There were no casualties.",
17 January 2024,33.0971,35.3367,"On 17 January 2024, Israeli fighter jets struck a house in Aita ech Chaab (Bint Jbeil). There were no casualties. Later at night, Israeli artillery targeted the town. There were no casualties.",
17 January 2024,33.1984,35.2291,"On 17 January 2024, Israeli fighter jets struck the vicinity of Qlaileh (Tyr), killing a Hamas fighter and injuring others.",
17 January 2024,33.3675,35.6975,"On 17 January 2024, Israeli fighter jets struck the forests in the vicinity of El Habbariye (Hasbeiya). There were no casualties. Israeli artillery also targeted the vicinity of El Habbariye (Hasbeiya). There were no casualties.",
17 January 2024,33.3978,35.685,"On 17 January 2024, Israeli fighter jets struck forests in 'Al Aarqoub' area in Hasbeiya district. There were no casualties. Coded to Hasbaya.",
17 January 2024,33.1544,35.5052,"On 17 January 2024, Israeli fighter jets struck the town of Mhaibib (Marjayoun). There were no casualties.",
16 January 2024,33.2092,35.515,"On 16 January 2024, Israeli fighter jets struck the town of Houla (Marjayoun) multiple times throughout the day. There were no casualties.",
16 January 2024,33.2092,35.515,"On 16 January 2024, Israeli fighter jets struck the 'Wadi Slouki' in the vicinity of Houla (Marjayoun) more than 15 times, while Israeli artillery targeted the same area. There were no casualties.",
16 January 2024,33.0971,35.3367,"On 16 January 2024, Israeli fighter jets and drones struck the town of Aita ech Chaab (Bint Jbeil) multiple times throughout the day. There were no casualties.",
16 January 2024,33.1544,35.5052,"On 16 January 2024, an Israeli drone struck the town of Mhaibib (Marjayoun). There were no casualties.",
15 January 2024,33.1038,35.4444,"On 15 January 2024, Israeli fighter jets struck the 'Iran Gardens' in Maroun er Ras (Bint Jbeil). There were no casualties.",
15 January 2024,33.1181,35.1397,"On 15 January 2024, at night, Israeli drones struck the vicinity of Ras al Naqoura (Tyr). There were no casualties.",
15 January 2024,33.0977,35.1498,"On 15 January 2024, at night, Israeli drones struck Labbouneh (Tyr). There were no casualties.",
14 January 2024,33.1153,35.4714,"On 14 January 2024, Israeli fighter jets struck a house in the town of Aitaroun (Bint Jbeil). There were no casualties.",
14 January 2024,33.1906,35.3106,"On 14 January 2024, Israeli fighter jets struck the vicinity of Saddiqine (Tyr) near Qana. There were no casualties.",
14 January 2024,33.1691,35.5234,"On 14 January 2024, Israeli fighter jets struck 'Al Ksayer' neighborhood east of Mays el Jabal (Marjayoun). There were no casualties. Earlier, Israeli artillery targeted the vicinity of Mays el Jabal. There were no casualties.",
14 January 2024,33.0803,35.4225,"On 14 January 2024, Israeli fighter jets struck the town of Yaroun (Bint Jbeil). There were no casualties.",
14 January 2024,33.0977,35.1498,"On 14 January 2024, Israeli fighter jets struck Labbouneh (Tyr). There were no casualties.",
14 January 2024,33.1148,35.2908,"On 14 January 2024, Israeli fighter jets struck Jabal Blat (Tyr). There were no casualties.",
14 January 2024,33.4688,35.556,"On 14 January 2024, Israeli fighter jets struck the 'Safi' heights and the peaks northwest of Mlikh (Jezzine) four times. There were no casualties.",
14 January 2024,33.4445,35.567,"On 14 January 2024, Israeli fighter jets struck the 'Aaqmata' and 'Tanas' heights and peaks northwest of Rihan (Jezzine) twice. There were no casualties.",
14 January 2024,33.2772,35.5517,"On 14 January 2024, Israeli fighter jets struck the town of Kfar Kila (Marjayoun). There were no casualties. Earlier, Israeli artillery targeted the town with dozens of white phosphorus shells. There were no casualties. International organizations have accused Israel of using white phosphorous bombs during the current war between Hezbollah and Israel.",
14 January 2024,33.1544,35.5052,"On 14 January 2024, Israeli fighter jets struck the vicinity of Mhaibib (Marjayoun). There were no casualties.",
13 January 2024,33.1064,35.2324,"On 13 January 2024, Israeli fighter jets struck a house in Yarine (Tyr) destroying it, and resulting in injuries.",
13 January 2024,33.1691,35.5234,"On 13 January 2024, Israeli fighter jets struck the town of Mays el Jabal (Marjayoun) at least four times, while Israeli artillery targeted neighborhoods in the town with at least 25 white phosphorus shells. There were no casualties. International organizations have accused Israel of using white phosphorous bombs during the current war between Hezbollah and Israel.",
12 January 2024,33.1148,35.2908,"On 12 January 2024, Israeli fighter jets struck Jabal Blat (Tyr). There were no casualties.",
12 January 2024,33.1181,35.1397,"On 12 January 2024, Israeli fighter jets struck the town of Ras al Naqoura (Tyr) while Israeli artillery targeted the outskirts of the town. There were no casualties.",
11 January 2024,33.3278,35.6128,"On 11 January 2024, Israeli fighter jets struck the scouts headquarters in Khiyam (Marjayoun) with a missile that did not explode. There were no casualties. Earlier, Israeli fighter jets and artillery struck the town four times. There were no casualties.",
11 January 2024,33.1085,35.3796,"On 11 January 2024, Israeli fighter jets struck the building of the Islamic Health Society in Hanine (Bint Jbeil), killing 2 medics.",
11 January 2024,33.1073,35.2086,"On 11 January 2024, Israeli fighter jets struck the outskirts of Btaichiye (Tyr). There were no casualties.",
11 January 2024,33.1053,35.2248,"On 11 January 2024, Israeli fighter jets and artillery struck the outskirts of Ed Dhayra (Tyr). There were no casualties.",
11 January 2024,33.1064,35.2324,"On 11 January 2024, Israeli fighter jets struck the outskirts of Yarine (Tyr). There were no casualties.",
10 January 2024,33.1328,35.3356,"On 10 January 2024, Israeli fighter jets struck the outskirts of Beit Lif (Bint Jbeil). There were no casualties.",
10 January 2024,33.1108,35.3103,"On 10 January 2024, an Israeli drone struck the outskirts of Ramieh (Bint Jbeil). There were no casualties.",
10 January 2024,33.0977,35.1498,"On 10 January 2024, Israeli fighter jets struck the forests near Labbouneh (Tyr). There were no casualties.",
10 January 2024,33.1086,35.2754,"On 10 January 2024, an Israeli drone struck the outskirts of Marwahin (Tyr). There were no casualties.",
10 January 2024,33.1181,35.1397,"On 10 January 2024, an Israeli drone struck the outskirts of Ras al Naqoura (Tyr). There were no casualties.",
10 January 2024,33.3278,35.6925,"On 10 January 2024, an Israeli drone struck a house at dawn in Kfar Chouba (Hasbeiya), (shortly after the strike, a Hezbollah fighter was announced dead by the group). 1 Hezbollah fatality coded to this event.",
09 January 2024,33.2723,35.431,"On 9 January 2024, an Israeli drone fired a missile near an ambulance in El Ghandouriyeh (Bint Jbeil), lightly injuring a medic. An Israeli drone had struck a vehicle in the town killing 3 Hezbollah fighters earlier.",
09 January 2024,33.2302,35.4218,"On 9 January 2024, an Israeli drone struck a vehicle near the funeral of a Hezbollah commander in Kherbet Selm (Marjayoun), resulting in casualties.",
09 January 2024,33.2544,35.5424,"On 9 January 2024, an Israeli drone struck an empty house in Aadayseh Marjayoun (Marjayoun). There were no casualties.",
09 January 2024,33.2772,35.5517,"On 9 January 2024, Israeli fighter jets struck Kfar Kila (Marjayoun), while Israeli military forces opened fire towards the town. There were no casualties.",
09 January 2024,33.2772,35.5517,"On 9 January 2024, Israeli fighter jets struck 'Al Aawayda' hill between Kfar Kila (Marjayoun) and Aadayseh. There were no casualties.",
08 January 2024,33.0971,35.3367,"On 8 January 2024, Israeli fighter jets struck Aita ech Chaab (Bint Jbeil) multiple times. There were no casualties.",
08 January 2024,33.2302,35.4218,"On 8 January 2024, an Israeli drone struck a vehicle in Kherbet Selm (Marjayoun), killing a senior Hezbollah commander.",
08 January 2024,33.1053,35.2248,"On 8 January 2024, an Israeli drone struck a house in Ed Dhayra (Tyr). There were no casualties.",
08 January 2024,33.1086,35.2754,"On 8 January 2024, Israeli fighter jets struck areas between Marwahin (Tyr) and Blat. There were no casualties.",
08 January 2024,33.3675,35.6975,"On 8 January 2024, Israeli fighter jets struck the outskirts of El Habbariye (Hasbeiya). There were no casualties.",
08 January 2024,33.1544,35.5052,"On 8 January 2024, an Israeli drone struck a house in Mhaibib (Marjayoun). There were no casualties.",
07 January 2024,33.0971,35.3367,"On 7 January 2024, Israeli fighter jets struck the areas of 'Hadab', and 'Raheb' and the areas between Aita ech Chaab (Bint Jbeil) and Debl multiple times. There were no casualties.",
07 January 2024,33.0977,35.1498,"On 7 January 2024, Israel fighter jets and artillery struck the outskirts of Labbouneh (Tyr) four times. There were no casualties.",
07 January 2024,33.0977,35.1498,"On 7 January 2024, Israeli fighter jets struck the forests of Labbouneh (Tyr). There were no casualties.",
07 January 2024,33.1514,35.2261,"On 7 January 2024, Israeli fighter jets struck the outskirts of Majdel Zoun (Tyr). There were no casualties.",
07 January 2024,33.1285,35.2192,"On 7 January 2024, an Israeli drone struck the western outskirts of Tayr Harfa (Tyr) with 2 missiles. There were no casualties.",
07 January 2024,33.1285,35.2192,"On 7 January 2024, Israeli fighter jets struck the 'Hassan' valley between Tayr Harfa (Tyr) and Majdel Zoun. There were no casualties.",
07 January 2024,33.3675,35.6975,"On 7 January 2024, an Israeli drone struck El Habbariye (Hasbeiya) with multiple missiles. There were no casualties.",
06 January 2024,33.3215,35.5632,"On 6 January 2024, Israeli fighter jets and artillery struck the outskirts of Borj el Mlouk (Marjayoun). There were no casualties.",
06 January 2024,33.1297,35.4409,"On 6 January 2024, Israeli fighter jets struck the town of Ainata (Bint Jbeil). There were no casualties.",
06 January 2024,33.0971,35.3367,"On 6 January 2024, Israeli fighter jets and drones struck the town of Aita ech Chaab (Bint Jbeil) four times, artillery fire was also used (shortly after the strike, a Hezbollah fighter was announced dead by the group). 1 Hezbollah fatality coded to this event.",
06 January 2024,33.1328,35.3356,"On 6 January 2024, Israeli fighter jets struck the outskirts of Beit Lif (Bint Jbeil). There were no casualties.",
06 January 2024,33.1108,35.3103,"On 6 January 2024, Israeli fighter jets struck the town of Ramieh (Bint Jbeil). There were no casualties.",
06 January 2024,33.0783,35.3661,"On 6 January 2024, Israeli fighter jets struck the town of Rmaysh (Bint Jbeil). There were no casualties.",
06 January 2024,33.0803,35.4225,"On 6 January 2024, Israeli fighter jets struck the town of Yaroun (Bint Jbeil). There were no casualties.",
06 January 2024,33.1086,35.2754,"On 6 January 2024, an Israeli drone struck the outskirts of Marwahin (Tyr). There were no casualties.",
06 January 2024,33.1064,35.2324,"On 6 January 2024, an Israeli drone and artillery struck the outskirts of Yarine (Tyr). There were no casualties.",
06 January 2024,33.2482,35.5194,"On 6 January 2024, Israeli fighter jets struck the town of Rab el Thalathine (Marjayoun), (shortly after the strike, 2 Hezbollah fighters was announced dead by the group). 2 Hezbollah fatalities coded to this event.",
06 January 2024,33.415,35.3843,"On 6 January 2024, Israeli fighter jets struck a building in Kaouthariyet el Saiyad (Sayda). There were no casualties.",
06 January 2024,33.1984,35.2291,"On 6 January 2024, Israeli fighter jets struck the plains of Qlaileh (Tyr), (shortly after the strike, 2 Hezbollah fighters was announced dead by the group). 2 Hezbollah fatalities coded to this event.",
06 January 2024,33.2037,35.2416,"On 6 January 2024, Israeli fighter jets struck the outskirts of Maaliyeh (Tyr). There were no casualties.",
06 January 2024,33.2331,35.2697,"On 6 January 2024, Israeli fighter jets struck the outskirts of Ain Baal (Tyr). There were no casualties.",
05 January 2024,33.1153,35.4714,"On 5 January 2024, Israeli fighter jets struck the outskirts of Aitaroun (Bint Jbeil). There were no casualties.",
05 January 2024,33.1085,35.2553,"On 5 January 2024, an Israeli drone struck the outskirts of Umm Touteh (Tyr). There were no casualties.",
05 January 2024,33.14,35.5147,"On 5 January 2024, an Israeli drone struck the outskirts of Blida (Marjayoun) with 4 missiles. There were no casualties.",
05 January 2024,33.3603,35.5911,"On 5 January 2024, an Israeli drone struck the hills and plains of Marjayoun (Marjayoun). There were no casualties.",
05 January 2024,33.0971,35.3367,"On 5 January 2024, Israeli fighter jets struck the town of Aita ech Chaab (Bint Jbeil). There were no casualties.",
05 January 2024,33.1265,35.256,"On 5 January 2024, Israeli fighter jets struck the areas between Chihhine (Tyr) and Majdel Zoun twice. There were no casualties.",
05 January 2024,33.1514,35.2261,"On 5 January 2024, Israeli fighter jets struck the outskirts of Majdel Zoun (Tyr). There were no casualties.",
05 January 2024,33.1086,35.2754,"On 5 January 2024, Israeli fighter jets struck the outskirts of Marwahin (Tyr). There were no casualties.",
05 January 2024,33.0803,35.4225,"On 5 January 2024, Israeli fighter jets struck the Bint Jbeil - Yaroun - Maroun er Ras junction near Yaroun (Bint Jbeil). There were no casualties.",
05 January 2024,33.1544,35.5052,"On 5 January 2024, an Israeli drone struck the outskirts of Mhaibib (Marjayoun) twice. There were no casualties.",
04 January 2024,33.1194,35.4333,"On 4 January 2024, Israeli fighter jets struck the outskirts of Bent Jbeil (Bint Jbeil). There were no casualties.",
04 January 2024,33.1038,35.4444,"On 4 January 2024, Israeli fighter jets struck the outskirts of Maroun er Ras (Bint Jbeil), while Israeli heavy artillery also targeted the outskirts. There were no casualties.",
04 January 2024,33.0971,35.3367,"On 4 January 2024, Israeli drones struck the outskirts of Aita ech Chaab (Bint Jbeil) three times with 6 missiles. Meanwhile, Israeli artillery targeted the outskirts too. There were no casualties.",
03 January 2024,33.1181,35.1397,"On 3 January 2024, Israeli fighter jets struck a house in Ras al Naqoura (Tyr), killing 4 Hezbollah fighters including a senior official, and injuring other individuals.",
03 January 2024,33.0971,35.3367,"On 3 January 2024, Israeli fighter jets struck the outskirts of Aita ech Chaab (Bint Jbeil). Earlier, Israeli drones struck the town with 3 missiles. Earlier in the morning, Israeli artillery targeted the same area with heavy machinegun fire. There were no casualties.",
03 January 2024,33.0977,35.1498,"On 3 January 2024, Israeli fighter jets conducted multiple airstrikes on Labbouneh (Tyr). There were no casualties.",
03 January 2024,33.1285,35.2192,"On 3 January 2024, an Israeli drone struck the outskirts of Tayr Harfa (Tyr). There were no casualties.",
03 January 2024,33.2333,35.513,"On 3 January 2024, Israeli fighter jets struck the outskirts of Markaba (Marjayoun) hitting a house and killing 3 Hezbollah fighters.",
02 January 2024,33.8537,35.5155,"On 2 January 2024, Israeli fighter jets struck a house in the southern suburb (Dhayia) of Beirut (coded to Haret Hreik) (Baabda) with precision-guided missiles, killing the deputy chairman of Hamas, alongside 6 other Hamas members including 2 senior officers from Al Qassam brigades.",
02 January 2024,33.1194,35.4333,"On 2 January 2024, Israeli fighter jets struck the areas between Bent Jbeil (Bint Jbeil) and Maroun er Ras with 4 missiles. There were no casualties.",
02 January 2024,33.14,35.5147,"On 2 January 2024, an Israeli drone struck the outskirts of Blida (Marjayoun ). There were no casualties.",
02 January 2024,33.0803,35.4225,"On 2 January 2024, an Israeli drone struck the town of Yaroun (Bint Jbeil). There were no casualties.",
01 January 2024,33.1194,35.4333,"On 1 January 2024, Israeli fighter jets struck the area between Bent Jbeil (Bint Jbeil) and Maroun er Ras. There were no casualties.",
01 January 2024,33.1038,35.4444,"On 1 January 2024, Israeli fighter jets and drones struck the town of Maroun er Ras (Bint Jbeil) continuously throughout the day. There were no casualties.",
01 January 2024,33.2092,35.515,"On 1 January 2024, Israeli fighter jets struck a house in Houla (Marjayoun), killing a Hezbollah fighter.",
01 January 2024,33.2092,35.515,"On 1 January 2024, Israeli fighter jets struck an area between Houla (Marjayoun) and Markaba. There were no casualties.",
01 January 2024,33.1042,35.1819,"On 1 January 2024, Israeli fighter jets struck the outskirts of Aalma Ech Chaab (Tyr). There were no casualties.",
01 January 2024,33.1053,35.2248,"On 1 January 2024, shortly after midnight, Israeli fighter jets struck the outskirts of Ed Dhayra (Tyr). There were no casualties. Israeli artillery also targeted the outskirts of Ed Dhayra on the same day. There were no casualties.",
01 January 2024,33.1235,35.2358,"On 1 January 2024, shortly after midnight, Israeli fighter jets struck the outskirts of Jebbayn (Tyr). There were no casualties.",
01 January 2024,33.0977,35.1498,"On 1 January 2024, Israeli fighter jets struck the outskirts of Labbouneh (Tyr) multiple times. There were no casualties.",
01 January 2024,33.1181,35.1397,"On 1 January 2024, Israeli drones conducted multiple strikes on the outskirts of Ras al Naqoura (Tyr), while Israeli artillery shelled the town. There were no casualties.",
01 January 2024,33.1285,35.2192,"On 1 January 2024, Israeli fighter jets struck the outskirts of Tayr Harfa (Tyr) and Israeli artillery targeted the same area. There were no casualties.",
01 January 2024,33.2772,35.5517,"On 1 January 2024, Israeli fighter jets and drones struck the town of Kfar Kila (Marjayoun) several times, hitting a house and killing 3 Hezbollah fighters.",
31 December 2023,33.1038,35.4444,"On 31 December 2023, an Israeli drone struck the town of Maroun er Ras (Bint Jbeil) with a missile, while an Israeli 'Merkava' tank targeted the town with 3 shells. There were no casualties.",
31 December 2023,33.1042,35.1819,"On 31 December 2023, an Israeli drone struck the outskirts of Aalma Ech Chaab (Tyr) and Israeli artillery targeted the same area. There were no casualties.",
31 December 2023,33.0971,35.3367,"On 31 December 2023, Israeli fighter jets struck the outskirts of Aita ech Chaab (Tyr) multiple times. There were no casualties.",
31 December 2023,33.1328,35.3356,"On 31 December 2023, Israeli fighter jets struck the outskirts of Beit Lif (Bint Jbeil). There were no casualties",
31 December 2023,33.1086,35.2754,"On 31 December 2023, Israeli fighter jets struck the outskirts of Marwahin (Tyr). There were no casualties",
31 December 2023,33.1108,35.3103,"On 31 December 2023, Israeli fighter jets conducted a number of airstrikes on Ramieh (Bint Jbeil). There were no casualties.",
30 December 2023,33.1194,35.4333,"On 30 December 2023, Israeli fighter jets struck the town of Bent Jbeil (Bint Jbeil) several times, hitting a house and killing a Hezbollah fighter who was announced dead at dawn the next day.",
30 December 2023,33.3125,35.5666,"On 30 December 2023, Israeli fighter jets struck the area between Tell en Nhas (Marjayoun) and Kfar Kila 3 times. There were no casualties.",
30 December 2023,33.0971,35.3367,"On 30 December 2023, an Israeli drone struck a civilian vehicle in Aita ech Chaab (Bint Jbeil). There were no casualties. Later, Israeli fighter jets struck the outskirts of the town. There were no casualties.",
30 December 2023,33.1148,35.2908,"On 30 December 2023, Israeli fighter jets struck Jabal Blat (Tyr). There were no casualties.",
